productId;productTypeId;
5697301;rodvin;
5697401;musserendevin;
5698001;hvitvin;
5699601;hvitvin;
5700201;rodvin;
5700501;rodvin;
5700602;fruktbrennevin;
5701001;musserendevin;
5701101;musserendevin;
5701405;rodvin;
5705302;akevitt;
5705401;rodvin;
5705601;portvin;
5705701;rodvin;
5705801;rodvin;
5706208;druebrennevin;
5706601;druebrennevin;
5707001;rodvin;
5707301;rodvin;
5709506;hvitvin;
5709701;musserendevin;
5710001;rodvin;
5710101;hvitvin;
5710301;rodvin;
5710801;likor;
5710803;likor;
5711501;musserendevin;
5711701;rosvin;
5711705;rosvin;
5712001;rodvin;
5712601;hvitvin;
5713201;druebrennevin;
5713401;druebrennevin;
5713501;akevitt;
5713601;hvitvin;
5714001;musserendevin;
5714601;rodvin;
5714701;rodvin;
5715101;rodvin;
5715201;rodvin;
5715701;rodvin;
5716001;rodvin;
5718001;rodvin;
5718801;musserendevin;
5719001;musserendevin;
5719701;whisky;
5720401;vodka;
5720906;hvitvin;
5721901;rodvin;
5722601;portvin;
5722702;hvitvin;
5722901;hvitvin;
5723006;rosvin;
5723101;rodvin;
5723601;rosvin;
5724301;rodvin;
5724701;hvitvin;
5724901;hvitvin;
5725001;hvitvin;
5727401;rodvin;
5729601;likor;
5729901;hvitvin;
5730201;musserendevin;
5731701;hvitvin;
5731901;rodvin;
5732701;rosvin;
5732801;musserendevin;
5733002;akevitt;
5733901;rodvin;
5734202;rodvin;
5735101;rodvin;
5735201;musserendevin;
5735301;rodvin;
5735401;rodvin;
5735601;rodvin;
5735701;hvitvin;
5735801;rodvin;
5735901;rodvin;
5736102;likorunder22;
5736201;likorunder22;
5736401;rodvin;
5736501;hvitvin;
5736701;rodvin;
5736901;rodvin;
5737301;musserendevin;
5737401;musserendevin;
5737501;musserendevin;
5737701;hvitvin;
5737801;rodvin;
5737901;rodvin;
5738402;hvitvin;
5739701;hvitvin;
5739801;rodvin;
5739901;rodvin;
5740005;rosvin;
5740201;rodvin;
5740802;hvitvin;
5740901;hvitvin;
5741001;rodvin;
5741101;hvitvin;
5741401;rodvin;
5741501;rodvin;
5741901;rodvin;
5742006;rodvin;
5742201;rodvin;
5742801;hvitvin;
5742901;hvitvin;
5743001;hvitvin;
5743101;hvitvin;
5743201;hvitvin;
5743301;rosvin;
5743401;rodvin;
5743501;hvitvin;
5743601;hvitvin;
5743801;rodvin;
5743901;rodvin;
5744001;rodvin;
5744101;rodvin;
5744201;rodvin;
5744601;rodvin;
5744801;hvitvin;
5744901;hvitvin;
5745001;rodvin;
5745101;rodvin;
5745201;hvitvin;
5745301;hvitvin;
5745801;rodvin;
5746001;rodvin;
5746301;rodvin;
5746501;rodvin;
5746801;rodvin;
5747201;whisky;
5747301;musserendevin;
5747601;hvitvin;
5747701;hvitvin;
5747801;hvitvin;
5748101;hvitvin;
5748301;rosvin;
5748501;rodvin;
5748601;musserendevin;
5749401;hvitvin;
5749606;rodvin;
5750006;hvitvin;
5750506;hvitvin;
5752101;rodvin;
5752201;rodvin;
5752701;rodvin;
5753001;musserendevin;
5753201;rodvin;
5754401;rodvin;
5754801;akevitt;
5754901;whisky;
5755001;whisky;
5755202;akevitt;
5755401;hvitvin;
5756901;rodvin;
5757002;likorunder22;
5757202;likorunder22;
5757301;musserendevin;
5758201;rodvin;
5758301;rodvin;
5760001;sherry;
5761901;rodvin;
5761905;rodvin;
5762001;hvitvin;
5762401;rodvin;
5762501;rodvin;
5762601;rodvin;
5763101;hvitvin;
5763701;hvitvin;
5763801;hvitvin;
5764101;rodvin;
5764201;hvitvin;
5764601;hvitvin;
5764701;hvitvin;
5764801;rodvin;
5765001;hvitvin;
5765101;hvitvin;
5765201;musserendevin;
5765301;hvitvin;
5766001;rodvin;
5766101;rodvin;
5766601;rodvin;
5767401;musserendevin;
5768901;rodvin;
5769901;hvitvin;
5770001;hvitvin;
5770101;hvitvin;
5771001;rodvin;
5771201;rodvin;
5771401;musserendevin;
5771701;druebrennevin;
5771801;hvitvin;
5771901;hvitvin;
5773101;hvitvin;
5773201;rodvin;
5773301;hvitvin;
5773401;rodvin;
5774301;rodvin;
5774401;rodvin;
5774501;rodvin;
5774601;rodvin;
5774701;rodvin;
5775001;hvitvin;
5775101;hvitvin;
5775201;rodvin;
5775601;hvitvin;
5776001;musserendevin;
5776402;ol;
5776706;rodvin;
5776803;bitter;
5777901;rosvin;
5778301;rodvin;
5778401;rodvin;
5778501;rodvin;
5778601;rodvin;
5778701;rodvin;
5778801;rodvin;
5778901;rodvin;
5779001;rodvin;
5779101;rodvin;
5779401;druebrennevin;
5779702;ovrigbrennevin;
5779901;rodvin;
5780106;hvitvin;
5780201;likor;
5780501;hvitvin;
5780601;rodvin;
5785101;hvitvin;
5785201;rodvin;
5785801;rodvin;
5787901;musserendevin;
5788002;ovrigbrennevinunder22;
5788102;ovrigbrennevin;
5788202;fruktbrennevin;
5788601;rodvin;
5788801;hvitvin;
5788901;rodvin;
5789001;rodvin;
5789501;rodvin;
5789701;rodvin;
5790001;vodka;
5790101;hvitvin;
5790201;hvitvin;
5790401;rodvin;
5790502;druebrennevin;
5790801;likor;
5790901;rodvin;
5791701;rodvin;
5791801;musserendevin;
5792401;musserendevin;
5792906;rodvin;
5793701;rodvin;
5795001;hvitvin;
5795901;rodvin;
5796001;rodvin;
5796102;likor;
5797301;rodvin;
5797401;rodvin;
5797801;rodvin;
5797901;rodvin;
5798501;rodvin;
5799101;rodvin;
5799302;druebrennevin;
5799402;ovrigsterkvin;
5799501;rodvin;
5799601;hvitvin;
5799901;hvitvin;
5800401;hvitvin;
5800901;rodvin;
5801001;musserendevin;
5801101;druebrennevin;
5802801;rosvin;
5803002;ovrigbrennevin;
5803101;akevitt;
5803302;akevitt;
5803401;rom;
5805401;rodvin;
5805501;rodvin;
5809001;rodvin;
5809101;rodvin;
5809201;rodvin;
5809301;hvitvin;
5811201;rodvin;
5811901;rodvin;
5812401;rodvin;
5812501;rodvin;
5812601;rodvin;
5812901;musserendevin;
5813001;musserendevin;
5813101;musserendevin;
5813201;musserendevin;
5813301;musserendevin;
5813501;musserendevin;
5813601;musserendevin;
5813701;musserendevin;
5813801;hvitvin;
5813901;hvitvin;
5814001;hvitvin;
5814402;hvitvin;
5814601;hvitvin;
5814701;rodvin;
5814801;hvitvin;
5814901;hvitvin;
5815001;hvitvin;
5815101;hvitvin;
5815301;hvitvin;
5815401;hvitvin;
5816001;rodvin;
5817401;hvitvin;
5817801;druebrennevin;
5818301;rodvin;
5818601;rodvin;
5818701;rodvin;
5819201;rodvin;
5820201;rodvin;
5821901;hvitvin;
5822201;hvitvin;
5822301;hvitvin;
5822801;rodvin;
5822901;rodvin;
5823406;hvitvin;
5823701;hvitvin;
5826801;rosvin;
5827401;musserendevin;
5828001;musserendevin;
5828101;hvitvin;
5828201;rodvin;
5828501;hvitvin;
5828701;rodvin;
5828801;vodka;
5829201;rosvin;
5830201;rodvin;
5831501;rodvin;
5832001;hvitvin;
5832101;hvitvin;
5832201;rodvin;
5832301;rodvin;
5832501;rodvin;
5832601;hvitvin;
5832701;musserendevin;
5832801;musserendevin;
5832901;musserendevin;
5833101;rodvin;
5834006;rodvin;
5834101;rodvin;
5834201;rodvin;
5834301;rodvin;
5834401;rodvin;
5834501;rodvin;
5834601;hvitvin;
5834701;hvitvin;
5834801;hvitvin;
5834902;hvitvin;
5836801;portvin;
5838001;rodvin;
5838102;hvitvin;
5838202;hvitvin;
5838301;hvitvin;
5838401;hvitvin;
5838501;hvitvin;
5838601;hvitvin;
5838701;hvitvin;
5838801;hvitvin;
5839001;rodvin;
5840201;rodvin;
5841001;rodvin;
5841101;rodvin;
5841201;rosvin;
5841501;rosvin;
5841601;rodvin;
5842001;hvitvin;
5842202;musserendevin;
5842801;hvitvin;
5842901;hvitvin;
5843001;hvitvin;
5843201;rosvin;
5843401;rodvin;
5843602;hvitvin;
5844001;hvitvin;
5850406;hvitvin;
5851301;hvitvin;
5851401;hvitvin;
5852501;rosvin;
5852601;hvitvin;
5852801;hvitvin;
5853201;hvitvin;
5853401;hvitvin;
5853901;musserendevin;
5854001;hvitvin;
5854101;musserendevin;
5854201;musserendevin;
5854301;hvitvin;
5854601;rodvin;
5854701;hvitvin;
5854801;rodvin;
5854901;rodvin;
5855902;akevitt;
5856002;akevitt;
5856003;akevitt;
5856102;akevitt;
5856201;rodvin;
5856301;rodvin;
5857001;hvitvin;
5857101;hvitvin;
5857201;hvitvin;
5857401;hvitvin;
5857501;hvitvin;
5857601;hvitvin;
5858401;hvitvin;
5860105;rodvin;
5860902;hvitvin;
5862101;hvitvin;
5862301;rodvin;
5862601;rodvin;
5862701;rodvin;
5862801;hvitvin;
5863701;rodvin;
5865101;hvitvin;
5865701;rodvin;
5866301;hvitvin;
5866501;rodvin;
5866802;likor;
5867001;hvitvin;
5867501;rodvin;
5867701;rodvin;
5868201;hvitvin;
5868301;rodvin;
5868401;rodvin;
5868501;rodvin;
5868601;hvitvin;
5869101;rodvin;
5869201;rodvin;
5869401;hvitvin;
5869501;rosvin;
5870206;hvitvin;
5870401;hvitvin;
5870701;hvitvin;
5870901;rodvin;
5871201;musserendevin;
5871301;hvitvin;
5871401;hvitvin;
5871501;hvitvin;
5872601;rodvin;
5872701;whisky;
5873001;rom;
5873201;rodvin;
5873205;rodvin;
5873601;hvitvin;
5873701;rosvin;
5873801;hvitvin;
5874801;hvitvin;
5874901;hvitvin;
5875005;hvitvin;
5875101;hvitvin;
5875201;hvitvin;
5875401;hvitvin;
5875501;hvitvin;
5875605;rodvin;
5875701;hvitvin;
5876001;hvitvin;
5876101;ovrigsterkvin;
5876201;rodvin;
5876401;ovrigsterkvin;
5876501;rodvin;
5876702;hvitvin;
5876801;rodvin;
5877001;druebrennevin;
5877101;druebrennevin;
5877202;hvitvin;
5877301;rosvin;
5877601;musserendevin;
5878401;hvitvin;
5879301;hvitvin;
5879501;hvitvin;
5879601;hvitvin;
5879901;hvitvin;
5880001;whisky;
5880201;hvitvin;
5880801;hvitvin;
5882201;rodvin;
5882301;rodvin;
5883101;rosvin;
5883301;druebrennevin;
5883401;druebrennevin;
5883601;rodvin;
5883706;hvitvin;
5884102;whisky;
5884201;rom;
5884401;rom;
5886301;hvitvin;
5886701;rodvin;
5887302;hvitvin;
5887501;rodvin;
5887601;rodvin;
5888201;hvitvin;
5888401;rosvin;
5889401;rodvin;
5889501;rodvin;
5889801;musserendevin;
5890501;portvin;
5890802;hvitvin;
5891601;hvitvin;
5891801;rodvin;
5892001;rodvin;
5892101;hvitvin;
5892201;rodvin;
5892601;rodvin;
5892701;musserendevin;
5892901;portvin;
5893701;whisky;
5899801;musserendevin;
5901701;rodvin;
5902101;rodvin;
5902301;rodvin;
5902501;hvitvin;
5902801;rodvin;
5903101;rodvin;
5903201;rodvin;
5903801;rodvin;
5904101;rodvin;
5904301;rodvin;
5904801;rodvin;
5905001;rodvin;
5905002;rodvin;
5905405;rodvin;
5905501;whisky;
5906502;akevitt;
5907001;rodvin;
5907101;rodvin;
5907201;rodvin;
5907901;rodvin;
5908001;rodvin;
5908201;rodvin;
5909101;rodvin;
5909206;hvitvin;
5909601;rodvin;
5909801;hvitvin;
5909805;hvitvin;
5910301;rodvin;
5910401;ovrigsterkvin;
5910701;whisky;
5910902;druebrennevin;
5911101;hvitvin;
5911901;druebrennevin;
5912001;druebrennevin;
5912201;druebrennevin;
5912901;rodvin;
5913501;musserendevin;
5913601;hvitvin;
5913701;rodvin;
5914806;rodvin;
5915001;druebrennevin;
5915101;rodvin;
5916501;musserendevin;
5916701;hvitvin;
5917201;rodvin;
5917301;rodvin;
5917401;rodvin;
5917501;rodvin;
5917601;rodvin;
5917701;rodvin;
5918401;rodvin;
5918801;rodvin;
5919501;rodvin;
5920401;hvitvin;
5920402;hvitvin;
5920404;hvitvin;
5920406;hvitvin;
5920502;sherry;
5921202;ol;
5921302;ol;
5921402;ol;
5921601;rodvin;
5921701;rodvin;
5921801;hvitvin;
5922801;rodvin;
5922901;rodvin;
5923001;rodvin;
5923101;rodvin;
5923201;rodvin;
5923902;rodvin;
5924302;hvitvin;
5924601;rodvin;
5924701;rodvin;
5924801;rodvin;
5924901;rodvin;
5924905;rodvin;
5925001;rodvin;
5925602;hvitvin;
5925701;hvitvin;
5925801;hvitvin;
5926101;whisky;
5926802;portvin;
5927101;portvin;
5927301;portvin;
5927401;portvin;
5927602;ol;
5927701;hvitvin;
5927801;portvin;
5927901;rodvin;
5928001;rodvin;
5928101;rodvin;
5928201;rodvin;
5928301;rodvin;
5928501;hvitvin;
5928601;rodvin;
5930301;rodvin;
5930501;rodvin;
5930807;musserendevin;
5930905;musserendevin;
5931107;musserendevin;
5931405;musserendevin;
5931601;hvitvin;
5932001;whisky;
5932307;musserendevin;
5932402;ol;
5932502;ol;
5932601;druebrennevin;
5933601;whisky;
5933801;musserendevin;
5933805;musserendevin;
5933901;rodvin;
5934701;hvitvin;
5935001;rodvin;
5935101;hvitvin;
5935201;hvitvin;
5935401;rodvin;
5935501;rodvin;
5935901;rodvin;
5936001;hvitvin;
5936101;rodvin;
5936201;rodvin;
5936301;rodvin;
5936401;hvitvin;
5936501;hvitvin;
5936601;hvitvin;
5936701;hvitvin;
5936901;hvitvin;
5937201;rodvin;
5937401;rodvin;
5937501;rodvin;
5937601;rodvin;
5937701;hvitvin;
5938002;druebrennevin;
5938302;hvitvin;
5938601;rodvin;
5938701;rodvin;
5938801;rodvin;
5939201;hvitvin;
5940101;hvitvin;
5941301;akevitt;
5941602;akevitt;
5942402;musserendevin;
5942501;rodvin;
5942701;hvitvin;
5942901;rodvin;
5943101;rodvin;
5943501;rodvin;
5943601;rodvin;
5943901;rodvin;
5944202;ol;
5945001;hvitvin;
5945206;rosvin;
5945301;rodvin;
5945601;akevitt;
5945702;akevitt;
5945801;akevitt;
5947001;rodvin;
5947101;rodvin;
5947205;rodvin;
5947301;hvitvin;
5949001;rodvin;
5949101;fruktbrennevin;
5949201;musserendevin;
5949401;rodvin;
5950001;rodvin;
5950101;rodvin;
5950301;rodvin;
5950502;rodvin;
5951401;musserendevin;
5952101;rodvin;
5952801;druebrennevin;
5953001;druebrennevin;
5953101;likor;
5953401;rodvin;
5953505;rodvin;
5953701;rodvin;
5953801;hvitvin;
5953901;hvitvin;
5954001;hvitvin;
5954101;hvitvin;
5954201;rodvin;
5954301;druebrennevin;
5955101;rodvin;
5955402;hvitvin;
5957301;musserendevin;
5957501;musserendevin;
5957901;rodvin;
5959001;hvitvin;
5959501;rodvin;
5959601;rodvin;
5959701;rodvin;
5959801;hvitvin;
5959901;hvitvin;
5960205;rodvin;
5960801;rodvin;
5960901;rodvin;
5961001;hvitvin;
5961101;rodvin;
5961301;hvitvin;
5961401;rodvin;
5961405;rodvin;
5961501;rodvin;
5961505;rodvin;
5962102;ovrigbrennevin;
5962701;hvitvin;
5962901;hvitvin;
5963301;rodvin;
5963401;rodvin;
5963601;rodvin;
5963605;rodvin;
5963801;whisky;
5963901;akevitt;
5964002;fruktbrennevin;
5964106;hvitvin;
5964206;rodvin;
5964501;rodvin;
5964601;whisky;
5964701;whisky;
5964801;hvitvin;
5964901;rodvin;
5965001;rodvin;
5965101;musserendevin;
5965401;hvitvin;
5965601;hvitvin;
5965701;rodvin;
5965901;rodvin;
5966001;rodvin;
5966201;rodvin;
5966301;rodvin;
5966501;hvitvin;
5966601;hvitvin;
5966701;rodvin;
5966801;hvitvin;
5966901;rodvin;
5967401;rodvin;
5967802;fruktbrennevin;
5967902;fruktbrennevin;
5968401;hvitvin;
5968601;hvitvin;
5968702;ol;
5969401;rodvin;
5969501;rodvin;
5969701;rodvin;
5969901;druebrennevin;
5970301;rodvin;
5970305;rodvin;
5970701;rodvin;
5970802;aromatisertsvakvinogannenblandetdri;
5970901;hvitvin;
5972205;rodvin;
5973501;druebrennevin;
5973601;rodvin;
5973701;ovrigsterkvin;
5973806;ovrigbrennevinunder22;
5974101;druebrennevin;
5974401;hvitvin;
5974501;hvitvin;
5974701;hvitvin;
5974706;hvitvin;
5975201;hvitvin;
5975301;rodvin;
5975401;rosvin;
5975501;rodvin;
5975701;hvitvin;
5975801;hvitvin;
5976001;rodvin;
5976106;rodvin;
5976401;hvitvin;
5976701;hvitvin;
5977006;rodvin;
5977106;hvitvin;
5977501;musserendevin;
5978201;rodvin;
5978306;rodvin;
5978401;rodvin;
5978701;rodvin;
5979101;hvitvin;
5979501;musserendevin;
5979701;rodvin;
5979903;rosvin;
5980101;rodvin;
5980201;hvitvin;
5980501;rodvin;
5981101;rodvin;
5981501;hvitvin;
5981701;rodvin;
5981801;rosvin;
5981901;rodvin;
5982001;rodvin;
5982105;rodvin;
5982201;rodvin;
5982401;rosvin;
5982601;rodvin;
5983001;rodvin;
5983201;whisky;
5983203;whisky;
5983204;whisky;
5983302;druebrennevin;
5983402;druebrennevin;
5983701;whisky;
5984501;rodvin;
5984601;rodvin;
5984701;rodvin;
5984805;rodvin;
5984905;hvitvin;
5985206;rodvin;
5985306;hvitvin;
5985401;likor;
5985501;musserendevin;
5986201;rodvin;
5986901;rodvin;
5987006;rodvin;
5987101;rodvin;
5987401;rodvin;
5987801;hvitvin;
5988201;hvitvin;
5988301;druebrennevin;
5989101;rodvin;
5989601;rodvin;
5989801;rodvin;
5989901;rodvin;
5989905;rodvin;
5990201;vodka;
5990301;vodka;
5990401;akevitt;
5990601;hvitvin;
5991401;rodvin;
5991501;rodvin;
5991601;rodvin;
5991701;rodvin;
5992001;rodvin;
5992101;rodvin;
5992302;ol;
5992402;ol;
5992504;ol;
5992602;ol;
5992701;ol;
5992802;ol;
5993201;vodka;
5993301;ovrigbrennevin;
5993401;ovrigbrennevin;
5993701;rodvin;
5994001;rodvin;
5994101;rodvin;
5994501;rodvin;
5994601;rodvin;
5994701;rodvin;
5996401;hvitvin;
5997402;musserendevin;
5997501;musserendevin;
5997801;rodvin;
5998801;rodvin;
5999401;hvitvin;
5999501;rodvin;
5999601;hvitvin;
5999701;rodvin;
5999801;rodvin;
5999901;hvitvin;
6052401;whisky;
6073401;rosvin;
6078301;rodvin;
6096201;rodvin;
6096701;hvitvin;
6119701;rodvin;
6130001;hvitvin;
6143601;rodvin;
6152701;rodvin;
6156201;rodvin;
6160801;whisky;
6163601;hvitvin;
6188101;hvitvin;
6189701;rodvin;
6200801;musserendevin;
6200807;musserendevin;
6200901;musserendevin;
6200905;musserendevin;
6201001;musserendevin;
6215705;musserendevin;
6222002;hvitvin;
6222401;rodvin;
6223701;portvin;
6226901;rodvin;
6275801;hvitvin;
6284701;hvitvin;
6284801;hvitvin;
6299001;rodvin;
6303002;hvitvin;
6303201;hvitvin;
6309001;hvitvin;
6323202;hvitvin;
6337001;hvitvin;
6337601;hvitvin;
6370701;hvitvin;
6374701;rodvin;
6379902;rodvin;
6427701;rodvin;
6437601;rodvin;
6507005;portvin;
6532501;rodvin;
6533701;rodvin;
6557002;ol;
6557101;ol;
6569501;ovrigbrennevin;
6573101;rodvin;
6610602;ol;
6668901;rodvin;
6669001;rodvin;
6675401;rodvin;
6678801;rodvin;
6683201;rodvin;
6688401;musserendevin;
6693501;musserendevin;
6705902;ol;
6706002;ol;
6731601;musserendevin;
7011501;druebrennevin;
7024601;rodvin;
7054901;whisky;
7096501;rodvin;
7097601;druebrennevin;
7124301;hvitvin;
7155102;ol;
7179801;whisky;
7207702;ol;
7217801;druebrennevin;
7244901;ol;
7248401;rodvin;
7249701;hvitvin;
7251501;rodvin;
7251601;hvitvin;
7450801;druebrennevin;
7450804;druebrennevin;
7504501;rodvin;
7552005;rodvin;
7584005;rodvin;
7584101;rodvin;
7589802;ol;
7597401;rodvin;
7601901;rodvin;
8000201;rodvin;
8000601;rodvin;
8001501;hvitvin;
8002501;hvitvin;
8002602;hvitvin;
8004001;rodvin;
8004401;rodvin;
8004701;rodvin;
8005401;hvitvin;
8005502;hvitvin;
8006006;rodvin;
8006301;rodvin;
8007101;hvitvin;
8007601;hvitvin;
8008101;hvitvin;
8008301;hvitvin;
8009102;ol;
8009801;rodvin;
8010202;hvitvin;
8010601;likorunder22;
8010901;rodvin;
8012501;rosvin;
8013901;rodvin;
8014101;rodvin;
8015001;hvitvin;
8015005;hvitvin;
8015101;hvitvin;
8015201;hvitvin;
8015901;druebrennevin;
8016301;rodvin;
8017301;hvitvin;
8017401;hvitvin;
8017506;hvitvin;
8017601;hvitvin;
8017801;hvitvin;
8019601;hvitvin;
8019701;hvitvin;
8019801;hvitvin;
8020001;hvitvin;
8020201;musserendevin;
8020301;musserendevin;
8020401;musserendevin;
8020801;musserendevin;
8020901;musserendevin;
8020902;musserendevin;
8020905;musserendevin;
8021001;musserendevin;
8021201;musserendevin;
8021501;musserendevin;
8021601;musserendevin;
8021801;hvitvin;
8021901;druebrennevin;
8022401;rodvin;
8022501;rodvin;
8023101;musserendevin;
8023402;ol;
8023801;hvitvin;
8027006;rodvin;
8028102;fruktvin;
8028301;akevitt;
8029801;rodvin;
8031001;whisky;
8031401;rodvin;
8031801;rodvin;
8033201;hvitvin;
8034001;portvin;
8034701;rodvin;
8035101;rodvin;
8035201;rodvin;
8035801;hvitvin;
8035901;hvitvin;
8036201;hvitvin;
8036501;madeira;
8036601;madeira;
8037201;druebrennevin;
8037601;rosvin;
8038601;hvitvin;
8038701;hvitvin;
8038801;musserendevin;
8038901;musserendevin;
8039201;whisky;
8039302;ol;
8039401;ol;
8039902;ol;
8040102;ol;
8040202;ol;
8040502;ol;
8040701;rodvin;
8040901;rodvin;
8041001;rodvin;
8041206;rodvin;
8041706;hvitvin;
8042201;hvitvin;
8042601;druebrennevin;
8043001;rodvin;
8043301;hvitvin;
8043501;hvitvin;
8043801;hvitvin;
8044101;hvitvin;
8044201;hvitvin;
8044301;hvitvin;
8044506;hvitvin;
8044901;fruktvin;
8045102;sherry;
8045601;fruktbrennevin;
8046002;ol;
8046202;ol;
8046402;ol;
8047001;rodvin;
8047101;rodvin;
8047801;druebrennevin;
8047901;druebrennevin;
8048202;ol;
8048802;fruktvin;
8049202;sherry;
8049601;rodvin;
8049801;rodvin;
8050201;rodvin;
8050301;rodvin;
8050701;hvitvin;
8051001;hvitvin;
8051201;hvitvin;
8051401;rosvin;
8051501;rosvin;
8052001;musserendevin;
8052102;hvitvin;
8052401;rodvin;
8052901;rodvin;
8053001;rodvin;
8053201;rodvin;
8053301;rodvin;
8053901;rodvin;
8054201;rodvin;
8054306;rodvin;
8055001;hvitvin;
8055401;hvitvin;
8055701;rodvin;
8055801;rodvin;
8055901;rodvin;
8056201;rodvin;
8056401;hvitvin;
8056501;hvitvin;
8056601;hvitvin;
8057001;hvitvin;
8057601;druebrennevin;
8057901;rodvin;
8059101;hvitvin;
8059201;hvitvin;
8059501;hvitvin;
8059702;hvitvin;
8060202;ol;
8060801;rodvin;
8061001;rodvin;
8061101;rodvin;
8061301;rodvin;
8061401;rodvin;
8061501;rodvin;
8062601;hvitvin;
8062701;genever;
8068501;rodvin;
8069801;rodvin;
8102902;ol;
9000902;ol;
9001406;rodvin;
9003301;musserendevin;
9008501;musserendevin;
9016702;ol;
9016801;ovrigbrennevinunder22;
9017101;musserendevin;
9017601;musserendevin;
9017701;hvitvin;
9017901;rodvin;
9018301;rodvin;
9018501;rodvin;
9018601;likorunder22;
9019901;hvitvin;
9020506;rodvin;
9021302;ol;
9025201;rodvin;
9028402;ol;
9028901;rodvin;
9029201;musserendevin;
9030301;rodvin;
9030701;musserendevin;
9031101;rodvin;
9031301;rodvin;
9031401;rodvin;
9031502;ovrigbrennevinunder22;
9031701;hvitvin;
9032801;rodvin;
9034501;musserendevin;
9034702;ol;
9035002;ol;
9035102;ol;
9036301;druebrennevin;
9036401;rodvin;
9039401;hvitvin;
9039506;rodvin;
9039601;musserendevin;
9040301;rodvin;
9040305;rodvin;
9040401;hvitvin;
9040501;hvitvin;
9040601;rodvin;
9042701;hvitvin;
9043001;rodvin;
9046901;rodvin;
9047001;rodvin;
9047101;rodvin;
9048005;rodvin;
9050802;likorunder22;
9051401;rodvin;
9051701;rodvin;
9051902;ol;
9052301;rodvin;
9052305;rodvin;
9052601;hvitvin;
9052801;hvitvin;
9053101;musserendevin;
9053301;whisky;
9053601;whisky;
9053801;rodvin;
9055801;rodvin;
9056302;ol;
9059703;whisky;
9060501;musserendevin;
9060601;musserendevin;
9060801;musserendevin;
9061001;hvitvin;
9061101;hvitvin;
9061201;hvitvin;
9061301;hvitvin;
9062102;ol;
9062202;ol;
9062501;rodvin;
9062801;rodvin;
9063001;rodvin;
9063101;rodvin;
9063301;rodvin;
9063401;rodvin;
9063701;rodvin;
9063801;rodvin;
9063901;rodvin;
9065101;rodvin;
9065105;rodvin;
9065901;rodvin;
9065905;rodvin;
9070301;hvitvin;
9070401;rodvin;
9070601;rodvin;
9070701;rodvin;
9071501;rodvin;
9071601;rodvin;
9071801;rodvin;
9072601;rodvin;
9072701;hvitvin;
9073501;rodvin;
9073601;hvitvin;
9073701;hvitvin;
9073901;rodvin;
9074401;hvitvin;
9075001;druebrennevin;
9076501;musserendevin;
9076701;hvitvin;
9076901;rodvin;
9077001;rodvin;
9077101;rodvin;
9077201;rodvin;
9077301;rodvin;
9077305;rodvin;
9077401;rodvin;
9077501;rodvin;
9077601;hvitvin;
9077701;rodvin;
9077901;druebrennevin;
9078702;musserendevin;
9078901;rodvin;
9079101;rodvin;
9079201;rodvin;
9079301;rodvin;
9079404;ovrigbrennevinunder22;
9079801;rodvin;
9079901;rodvin;
9080001;rodvin;
9080601;rodvin;
9082501;rodvin;
9082601;rodvin;
9085301;rodvin;
9085401;rodvin;
9085501;whisky;
9085602;ol;
9085801;hvitvin;
9086301;rodvin;
9086401;hvitvin;
9086501;hvitvin;
9086601;rodvin;
9086701;rodvin;
9089101;rodvin;
9089201;rodvin;
9089601;musserendevin;
9090802;fruktbrennevin;
9095101;druebrennevin;
9095501;whisky;
9096001;rodvin;
9099101;hvitvin;
9099701;whisky;
9099801;musserendevin;
9099901;hvitvin;
9100201;hvitvin;
9100401;rodvin;
9101201;druebrennevin;
9101401;rodvin;
9101601;rodvin;
9102201;whisky;
9103201;rodvin;
9103501;rosvin;
9103601;hvitvin;
9105201;rodvin;
9105401;hvitvin;
9105601;hvitvin;
9105701;rodvin;
9106401;musserendevin;
9107401;hvitvin;
9107801;rodvin;
9108001;rodvin;
9108201;hvitvin;
9111501;rodvin;
9112201;bitter;
9112506;rosvin;
9112602;ovrigbrennevinunder22;
9112701;gin;
9112702;gin;
9112806;hvitvin;
9113001;rodvin;
9113101;ovrigbrennevinunder22;
9113102;ovrigbrennevinunder22;
9118001;musserendevin;
9118301;whisky;
9118401;rodvin;
9118601;hvitvin;
9119301;musserendevin;
9119601;rodvin;
9119801;rodvin;
9119901;rodvin;
9120201;rosvin;
9120301;hvitvin;
9120506;rodvin;
9121201;rodvin;
9121601;rodvin;
9122101;hvitvin;
9122401;rodvin;
9122501;rodvin;
9122801;rodvin;
9123001;rodvin;
9123201;hvitvin;
9123401;hvitvin;
9123501;hvitvin;
9123701;hvitvin;
9124101;hvitvin;
9124301;musserendevin;
9124801;rosvin;
9125106;hvitvin;
9125206;rodvin;
9125701;hvitvin;
9126001;hvitvin;
9126201;hvitvin;
9126301;hvitvin;
9127001;rodvin;
9127101;rodvin;
9127301;hvitvin;
9128702;hvitvin;
9128802;hvitvin;
9128901;rodvin;
9129002;likor;
9129101;musserendevin;
9129202;druebrennevin;
9129501;rodvin;
9129701;hvitvin;
9130101;hvitvin;
9130501;rodvin;
9130801;hvitvin;
9131001;hvitvin;
9132201;musserendevin;
9132505;rodvin;
9132601;hvitvin;
9133406;ovrigbrennevinunder22;
9133502;likor;
9133601;druebrennevin;
9133802;ovrigbrennevin;
