productId;volume;
5765201;0.75;
5765301;0.75;
5766001;0.75;
5766101;0.75;
5766601;0.75;
5767401;0.75;
5768901;0.75;
5769901;0.75;
5770001;0.75;
5770101;0.75;
5771001;0.75;
5771201;0.75;
5771401;0.75;
5771701;0.70;
5771801;0.75;
5771901;0.75;
5773101;0.75;
5773201;0.75;
5773301;0.75;
5773401;0.75;
5774301;0.75;
5774401;0.75;
5774501;0.75;
5774601;0.75;
5774701;0.75;
5775001;0.75;
5775101;0.75;
5775201;0.75;
5775601;0.75;
5776001;0.75;
5776402;0.50;
5776706;3.00;
5776803;0.10;
5777901;0.75;
5778301;0.75;
5778401;0.75;
5778501;0.75;
5778601;0.75;
5778701;0.75;
5778801;0.75;
5778901;0.75;
5779001;0.75;
5779101;0.75;
5779401;0.70;
5779702;0.50;
5779901;0.75;
5780106;3.00;
5780201;0.70;
5780501;0.75;
5780601;0.75;
5785101;0.75;
5785201;0.75;
5785801;0.75;
5787901;0.75;
5788002;0.50;
5788102;0.50;
5788202;0.50;
5788601;0.75;
5788801;0.75;
5788901;0.75;
5789001;0.75;
5789501;0.75;
5789701;0.75;
5790001;0.70;
5790101;0.75;
5790201;0.75;
5790401;0.75;
5790502;0.50;
5790801;0.70;
5790901;0.75;
5791701;0.75;
5791801;0.75;
5792401;0.75;
5792906;3.00;
5793701;0.75;
5795001;0.75;
5795901;0.75;
5796001;0.75;
5796102;0.50;
5797301;0.75;
5797401;0.75;
5797801;0.75;
5797901;0.75;
5798501;0.75;
5799101;0.75;
5799302;0.50;
5799402;0.50;
5799501;0.75;
5799601;0.75;
5799901;0.75;
5800401;0.75;
5800901;0.75;
5801001;0.75;
5801101;0.70;
5802801;0.75;
5803002;0.50;
5803101;0.70;
5803302;0.50;
5803401;0.70;
5805401;0.75;
5805501;0.75;
5809001;0.75;
5809101;0.75;
5809201;0.75;
5809301;0.75;
5811201;0.75;
5811901;0.75;
5812401;0.75;
5812501;0.75;
5812601;0.75;
5812901;0.75;
5813001;0.75;
5813101;0.75;
5813201;0.75;
5813301;0.75;
5813501;0.75;
5813601;0.75;
5813701;0.75;
5813801;0.75;
5813901;0.75;
5814001;0.75;
5814402;0.38;
5814601;0.75;
5814701;0.75;
5814801;0.75;
5814901;0.75;
5815001;0.75;
5815101;0.75;
5815301;0.75;
5815401;0.75;
5816001;0.75;
5817401;0.75;
5817801;0.70;
5818301;0.75;
5818601;0.75;
5818701;0.75;
5819201;0.75;
5820201;0.75;
5821901;0.75;
5822201;0.75;
5822301;0.75;
5822801;0.75;
5822901;0.75;
5823406;3.00;
5823701;0.75;
5826801;0.75;
5827401;0.75;
5828001;0.75;
5828101;0.75;
5828201;0.75;
5828501;0.75;
5828701;0.75;
5828801;0.70;
5829201;0.75;
5830201;0.75;
5831501;0.75;
5832001;0.75;
5832101;0.75;
5832201;0.75;
5832301;0.75;
5832501;0.75;
5832601;0.75;
5832701;0.75;
5832801;0.75;
5832901;0.75;
5833101;0.75;
5834006;3.00;
5834101;0.75;
5834201;0.75;
5834301;0.75;
5834401;0.75;
5834501;0.75;
5834601;0.75;
5834701;0.75;
5834801;0.75;
5834902;0.38;
5836801;0.75;
5838001;0.75;
5838102;0.38;
5838202;0.38;
5838301;0.75;
5838401;0.75;
5838501;0.75;
5838601;0.75;
5838701;0.75;
5838801;0.75;
5839001;0.75;
5840201;0.75;
5841001;0.75;
5841101;0.75;
5841201;0.75;
5841501;0.75;
5841601;0.75;
5842001;0.75;
5842202;0.38;
5842801;0.75;
5842901;0.75;
5843001;0.75;
5843201;0.75;
5843401;0.75;
5843602;0.38;
5844001;0.75;
5850406;1.50;
5851301;0.75;
5851401;0.75;
5852501;0.75;
5852601;0.75;
5852801;0.75;
5853201;0.75;
5853401;0.75;
5853901;0.75;
5854001;0.75;
5854101;0.75;
5854201;0.75;
5854301;0.75;
5854601;0.75;
5854701;0.75;
5854801;0.75;
5854901;0.75;
5855902;0.50;
5856002;0.50;
5856003;0.04;
5856102;0.50;
5856201;0.75;
5856301;0.75;
5857001;0.75;
5857101;0.75;
5857201;0.75;
5857401;0.75;
5857501;0.75;
5857601;0.75;
5858401;0.75;
5860105;1.50;
5860902;0.50;
5862101;0.75;
5862301;0.75;
5862601;0.75;
5862701;0.75;
5862801;0.75;
5863701;0.75;
5865101;0.75;
5865701;0.75;
5866301;0.75;
5866501;0.75;
5866802;0.50;
5867001;0.75;
5867501;0.75;
5867701;0.75;
5868201;0.75;
5868301;0.75;
5868401;0.75;
5868501;0.75;
5868601;0.75;
5869101;0.75;
5869201;0.75;
5869401;0.75;
5869501;0.75;
5870206;1.50;
5870401;0.75;
5870701;0.75;
5870901;0.75;
5871201;0.75;
5871301;0.75;
5871401;0.75;
5871501;0.75;
5872601;0.75;
5872701;0.70;
5873001;0.70;
5873201;0.75;
5873205;1.50;
5873601;0.75;
5873701;0.75;
5873801;0.75;
5874801;0.75;
5874901;0.75;
5875005;1.50;
5875101;0.75;
5875201;0.75;
5875401;0.75;
5875501;0.75;
5875605;1.50;
5875701;0.75;
5876001;0.75;
5876101;0.75;
5876201;0.75;
5876401;0.75;
5876501;0.75;
5876702;0.38;
5876801;0.75;
5877001;0.70;
5877101;0.70;
5877202;0.38;
5877301;0.75;
5877601;0.75;
5878401;0.75;
5879301;0.75;
5879501;0.75;
5879601;0.75;
5879901;0.75;
5880001;0.70;
5880201;0.75;
5880801;0.75;
5882201;0.75;
5882301;0.75;
5883101;0.75;
5883301;0.70;
5883401;0.70;
5883601;0.75;
5883706;3.00;
5884102;0.50;
5884201;0.70;
5884401;0.70;
5886301;0.75;
5886701;0.75;
5887302;0.50;
5887501;0.75;
5887601;0.75;
5888201;0.75;
5888401;0.75;
5889401;0.75;
5889501;0.75;
5889801;0.75;
5890501;0.75;
5890802;0.50;
5891601;0.75;
5891801;0.75;
5892001;0.75;
5892101;0.75;
5892201;0.75;
5892601;0.75;
5892701;0.75;
5892901;0.75;
5893701;0.70;
5899801;0.75;
5901701;0.75;
5902101;0.75;
5902301;0.75;
5902501;0.75;
5902801;0.75;
5903101;0.75;
5903201;0.75;
5903801;0.75;
5904101;0.75;
5904301;0.75;
5904801;0.75;
5905001;0.75;
5905002;0.38;
5905405;1.50;
5905501;0.70;
5906502;0.50;
5907001;0.75;
5907101;0.75;
5907201;0.75;
5907901;0.75;
5908001;0.75;
5908201;0.75;
5909101;0.75;
5909206;3.00;
5909601;0.75;
5909801;0.75;
5909805;1.50;
5910301;0.75;
5910401;0.75;
5910701;1.00;
5910902;0.50;
5911101;0.75;
5911901;0.70;
5912001;0.70;
5912201;0.70;
5912901;0.75;
5913501;0.75;
5913601;0.75;
5913701;0.75;
5914806;3.00;
5915001;0.70;
5915101;0.75;
5916501;0.75;
5916701;0.75;
5917201;0.75;
5917301;0.75;
5917401;0.75;
5917501;0.75;
5917601;0.75;
5917701;0.75;
5918401;0.75;
5918801;0.75;
5919501;0.75;
5920401;0.75;
5920402;0.38;
5920404;0.25;
5920406;3.00;
5920502;0.38;
5921202;0.50;
5921302;0.50;
5921402;0.50;
5921601;0.75;
5921701;0.75;
5921801;0.75;
5922801;0.75;
5922901;0.75;
5923001;0.75;
5923101;0.75;
5923201;0.75;
5923902;0.38;
5924302;0.38;
5924601;0.75;
5924701;0.75;
5924801;0.75;
5924901;0.75;
5924905;1.50;
5925001;0.75;
5925602;0.38;
5925701;0.75;
5925801;0.75;
5926101;0.70;
5926802;0.50;
5927101;0.75;
5927301;0.75;
5927401;0.75;
5927602;0.33;
5927701;0.75;
5927801;0.75;
5927901;0.75;
5928001;0.75;
5928101;0.75;
5928201;0.75;
5928301;0.75;
5928501;0.75;
5928601;0.75;
5930301;0.75;
5930501;0.75;
5930807;9.00;
5930905;1.50;
5931107;15.00;
5931405;1.50;
5931601;0.75;
5932001;0.70;
5932307;6.00;
5932402;0.33;
5932502;0.33;
5932601;0.70;
5933601;0.70;
5933801;0.75;
5933805;1.50;
5933901;0.75;
5934701;0.75;
5935001;0.75;
5935101;0.75;
5935201;0.75;
5935401;0.75;
5935501;0.75;
5935901;0.75;
5936001;0.75;
5936101;0.75;
5936201;0.75;
5936301;0.75;
5936401;0.75;
5936501;0.75;
5936601;0.75;
5936701;0.75;
5936901;0.75;
5937201;0.75;
5937401;0.75;
5937501;0.75;
5937601;0.75;
5937701;0.75;
5938002;0.35;
5938302;0.38;
5938601;0.75;
5938701;0.75;
5938801;0.75;
5939201;0.75;
5940101;0.75;
5941301;0.70;
5941602;0.50;
5942402;0.38;
5942501;0.75;
5942701;0.75;
5942901;0.75;
5943101;0.75;
5943501;0.75;
5943601;0.75;
5943901;0.75;
5944202;0.50;
5945001;0.75;
5945206;3.00;
5945301;0.75;
5945601;0.70;
5945702;0.50;
5945801;0.70;
5947001;0.75;
5947101;0.75;
5947205;1.50;
5947301;0.75;
5949001;0.75;
5949101;0.70;
5949201;0.75;
5949401;0.75;
5950001;0.75;
5950101;0.75;
5950301;0.75;
5950502;0.50;
5951401;0.75;
5952101;0.75;
5952801;0.70;
5953001;0.70;
5953101;0.70;
5953401;0.75;
5953505;1.50;
5953701;0.75;
5953801;0.75;
5953901;0.75;
5954001;0.75;
5954101;0.75;
5954201;0.75;
5954301;0.70;
5955101;0.75;
5955402;0.50;
5957301;0.75;
5957501;0.75;
5957901;0.75;
5959001;0.75;
5959501;0.75;
5959601;0.75;
5959701;0.75;
5959801;0.75;
5959901;0.75;
5960205;1.50;
5960801;0.75;
5960901;0.75;
5961001;0.75;
5961101;0.75;
5961301;0.75;
5961401;0.75;
5961405;1.50;
5961501;0.75;
5961505;1.50;
5962102;0.50;
5962701;0.75;
5962901;0.75;
5963301;0.75;
5963401;0.75;
5963601;0.75;
5963605;1.50;
5963801;0.70;
5963901;0.70;
5964002;0.50;
5964106;3.00;
5964206;3.00;
5964501;0.75;
5964601;0.70;
5964701;0.70;
5964801;0.75;
5964901;0.75;
5965001;0.75;
5965101;0.75;
5965401;0.75;
5965601;0.75;
5965701;0.75;
5965901;0.75;
5966001;0.75;
5966201;0.75;
5966301;0.75;
5966501;0.75;
5966601;0.75;
5966701;0.75;
5966801;0.75;
5966901;0.75;
5967401;0.75;
5967802;0.50;
5967902;0.50;
5968401;0.75;
5968601;0.75;
5968702;0.50;
5969401;0.75;
5969501;0.75;
5969701;0.75;
5969901;0.70;
5970301;0.75;
5970305;1.50;
5970701;0.75;
5970802;0.50;
5970901;0.75;
5972205;1.50;
5973501;0.70;
5973601;0.75;
5973701;0.75;
5973806;1.50;
5974101;0.70;
5974401;0.75;
5974501;0.75;
5974701;0.75;
5974706;3.00;
5975201;0.75;
5975301;0.75;
5975401;0.75;
5975501;0.75;
5975701;0.75;
5975801;0.75;
5976001;0.75;
5976106;3.00;
5976401;0.75;
5976701;0.75;
5977006;0.19;
5977106;0.19;
5977501;0.75;
5978201;0.75;
5978306;3.00;
5978401;0.75;
5978701;0.75;
5979101;0.75;
5979501;0.75;
5979701;0.75;
5979903;0.20;
5980101;0.75;
5980201;0.75;
5980501;0.75;
5981101;0.75;
5981501;0.75;
5981701;0.75;
5981801;0.75;
5981901;0.75;
5982001;0.75;
5982105;1.50;
5982201;0.75;
5982401;0.75;
5982601;0.75;
5983001;0.75;
5983201;0.70;
5983203;0.04;
5983204;0.20;
5983302;0.50;
5983402;0.50;
5983701;0.70;
5984501;0.75;
5984601;0.75;
5984701;0.75;
5984805;1.50;
5984905;1.50;
5985206;3.00;
5985306;3.00;
5985401;1.00;
5985501;0.75;
5986201;0.75;
5986901;0.75;
5987006;3.00;
5987101;0.75;
5987401;0.75;
5987801;0.75;
5988201;0.75;
5988301;0.70;
5989101;0.75;
5989601;0.75;
5989801;0.75;
5989901;0.75;
5989905;1.50;
5990201;1.00;
5990301;0.70;
5990401;0.70;
5990601;0.75;
5991401;0.75;
5991501;0.75;
5991601;0.75;
5991701;0.75;
5992001;0.75;
5992101;0.75;
5992302;0.33;
5992402;0.33;
5992504;0.25;
5992602;0.33;
5992701;0.75;
5992802;0.50;
5993201;0.70;
5993301;0.70;
5993401;0.70;
5993701;0.75;
5994001;0.75;
5994101;0.75;
5994501;0.75;
5994601;0.75;
5994701;0.75;
5996401;0.75;
5997402;0.38;
5997501;0.75;
5997801;0.75;
5998801;0.75;
5999401;0.75;
5999501;0.75;
5999601;0.75;
5999701;0.75;
5999801;0.75;
5999901;0.75;
6052401;0.70;
6073401;0.75;
6078301;0.75;
6096201;0.75;
6096701;0.75;
6119701;0.75;
6130001;0.75;
6143601;0.75;
6152701;0.75;
6156201;0.75;
6160801;0.70;
6163601;0.75;
6188101;0.75;
6189701;0.75;
6200801;0.75;
6200807;6.00;
6200901;0.75;
6200905;1.50;
6201001;0.75;
6215705;1.50;
6222002;0.38;
6222401;0.75;
6223701;0.75;
6226901;0.75;
6275801;0.75;
6284701;0.75;
6284801;0.75;
6299001;0.75;
6303002;0.38;
6303201;0.75;
6309001;0.75;
6323202;0.38;
6337001;0.75;
6337601;0.75;
6370701;0.75;
6374701;0.75;
6379902;0.38;
6427701;0.75;
6437601;0.75;
6507005;1.50;
6532501;0.75;
6533701;0.75;
6557002;0.33;
6557101;0.66;
6569501;0.70;
6573101;0.75;
6610602;0.33;
6668901;0.75;
6669001;0.75;
6675401;0.75;
6678801;0.75;
6683201;0.75;
6688401;0.75;
6693501;0.75;
6705902;0.50;
6706002;0.50;
6731601;0.75;
7011501;0.70;
7024601;0.75;
7054901;0.70;
7096501;0.75;
7097601;0.70;
7124301;0.75;
7155102;0.33;
7179801;0.70;
7207702;0.50;
7217801;0.70;
7244901;0.75;
7248401;0.75;
7249701;0.75;
7251501;0.75;
7251601;0.75;
7450801;0.70;
7450804;0.20;
7504501;0.75;
7552005;1.50;
7584005;1.50;
7584101;0.75;
7589802;0.33;
7597401;0.75;
7601901;0.75;
8000201;0.75;
8000601;0.75;
8001501;0.75;
8002501;0.75;
8002602;0.38;
8004001;0.75;
8004401;0.75;
8004701;0.75;
8005401;0.75;
8005502;0.50;
8006006;3.00;
8006301;0.75;
8007101;0.75;
8007601;0.75;
8008101;0.75;
8008301;0.75;
8009102;0.50;
8009801;0.75;
8010202;0.38;
8010601;0.70;
8010901;0.75;
8012501;0.75;
8013901;0.75;
8014101;0.75;
8015001;0.75;
8015005;1.50;
8015101;0.75;
8015201;0.75;
8015901;0.70;
8016301;0.75;
8017301;0.75;
8017401;0.75;
8017506;3.00;
8017601;0.75;
8017801;0.75;
8019601;0.75;
8019701;0.75;
8019801;0.75;
8020001;0.75;
8020201;0.75;
8020301;0.75;
8020401;0.75;
8020801;0.75;
8020901;0.75;
8020902;0.38;
8020905;1.50;
8021001;0.75;
8021201;0.75;
8021501;0.75;
8021601;0.75;
8021801;0.75;
8021901;0.70;
8022401;0.75;
8022501;0.75;
8023101;0.75;
8023402;0.35;
8023801;0.75;
8027006;2.00;
8028102;0.50;
8028301;0.70;
8029801;0.75;
8031001;0.70;
8031401;0.75;
8031801;0.75;
8033201;0.75;
8034001;0.75;
8034701;0.75;
8035101;0.75;
8035201;0.75;
8035801;0.75;
8035901;0.75;
8036201;0.75;
8036501;0.75;
8036601;0.75;
8037201;0.70;
8037601;0.75;
8038601;0.75;
8038701;0.75;
8038801;0.75;
8038901;0.75;
8039201;0.70;
8039302;0.33;
8039401;0.75;
8039902;0.50;
8040102;0.50;
8040202;0.33;
8040502;0.33;
8040701;0.75;
8040901;0.75;
8041001;0.75;
8041206;2.00;
8041706;2.00;
8042201;0.75;
8042601;0.70;
8043001;0.75;
8043301;0.75;
8043501;0.75;
8043801;0.75;
8044101;0.75;
8044201;0.75;
8044301;0.75;
8044506;2.00;
8044901;0.75;
8045102;0.38;
8045601;0.70;
8046002;0.33;
8046202;0.35;
8046402;0.50;
8047001;0.75;
8047101;0.75;
8047801;0.70;
8047901;0.70;
8048202;0.33;
8048802;0.50;
8049202;0.38;
8049601;0.75;
8049801;0.75;
8050201;0.75;
8050301;0.75;
8050701;0.75;
8051001;0.75;
8051201;0.75;
8051401;0.75;
8051501;0.75;
8052001;0.75;
8052102;0.38;
8052401;0.75;
8052901;0.75;
8053001;0.75;
8053201;0.75;
8053301;0.75;
8053901;0.75;
8054201;0.75;
8054306;3.00;
8055001;0.75;
8055401;0.75;
8055701;0.75;
8055801;0.75;
8055901;0.75;
8056201;0.75;
8056401;0.75;
8056501;0.75;
8056601;0.75;
8057001;0.75;
8057601;0.70;
8057901;0.75;
8059101;0.75;
8059201;0.75;
8059501;0.75;
8059702;0.50;
8060202;0.50;
8060801;0.75;
8061001;0.75;
8061101;0.75;
8061301;0.75;
8061401;0.75;
8061501;0.75;
8062601;0.75;
8062701;0.70;
8068501;0.75;
8069801;0.75;
8102902;0.38;
9000902;0.50;
9001406;3.00;
9003301;0.75;
9008501;0.75;
9016702;0.33;
9016801;0.70;
9017101;0.75;
9017601;0.75;
9017701;0.75;
9017901;0.75;
9018301;0.75;
9018501;0.75;
9018601;0.70;
9019901;0.75;
9020506;1.50;
9021302;0.50;
9025201;0.75;
9028402;0.50;
9028901;0.75;
9029201;0.75;
9030301;0.75;
9030701;0.75;
9031101;0.75;
9031301;0.75;
9031401;0.75;
9031502;0.50;
9031701;0.75;
9032801;0.75;
9034501;0.75;
9034702;0.35;
9035002;0.35;
9035102;0.35;
9036301;0.70;
9036401;0.75;
9039401;0.75;
9039506;3.00;
9039601;0.75;
9040301;0.75;
9040305;1.50;
9040401;0.75;
9040501;0.75;
9040601;0.75;
9042701;0.75;
9043001;0.75;
9046901;0.75;
9047001;0.75;
9047101;0.75;
9048005;1.50;
9050802;0.50;
9051401;0.75;
9051701;0.75;
9051902;0.50;
9052301;0.75;
9052305;1.50;
9052601;0.75;
9052801;0.75;
9053101;0.75;
9053301;0.70;
9053601;0.70;
9053801;0.75;
9055801;0.75;
9056302;0.33;
9059703;0.35;
9060501;0.75;
9060601;0.75;
9060801;0.75;
9061001;0.75;
9061101;0.75;
9061201;0.75;
9061301;0.75;
9062102;0.50;
9062202;0.50;
9062501;0.75;
9062801;0.75;
9063001;0.75;
9063101;0.75;
9063301;0.75;
9063401;0.75;
9063701;0.75;
9063801;0.75;
9063901;0.75;
9065101;0.75;
9065105;1.50;
9065901;0.75;
9065905;1.50;
9070301;0.75;
9070401;0.75;
9070601;0.75;
9070701;0.75;
9071501;0.75;
9071601;0.75;
9071801;0.75;
9072601;0.75;
9072701;0.75;
9073501;0.75;
9073601;0.75;
9073701;0.75;
9073901;0.75;
9074401;0.75;
9075001;0.70;
9076501;0.75;
9076701;0.75;
9076901;0.75;
9077001;0.75;
9077101;0.75;
9077201;0.75;
9077301;0.75;
9077305;1.50;
9077401;0.75;
9077501;0.75;
9077601;0.75;
9077701;0.75;
9077901;0.70;
9078702;0.38;
9078901;0.75;
9079101;0.75;
9079201;0.75;
9079301;0.75;
9079404;0.25;
9079801;0.75;
9079901;0.75;
9080001;0.75;
9080601;0.75;
9082501;0.75;
9082601;0.75;
9085301;0.75;
9085401;0.75;
9085501;0.70;
9085602;0.35;
9085801;0.75;
9086301;0.75;
9086401;0.75;
9086501;0.75;
9086601;0.75;
9086701;0.75;
9089101;0.75;
9089201;0.75;
9089601;0.75;
9090802;0.50;
9095101;0.70;
9095501;0.70;
9096001;0.75;
9099101;0.75;
9099701;0.70;
9099801;0.75;
9099901;0.75;
9100201;0.75;
9100401;0.75;
9101201;0.70;
9101401;0.75;
9101601;0.75;
9102201;0.70;
9103201;0.75;
9103501;0.75;
9103601;0.75;
9105201;0.75;
9105401;0.75;
9105601;0.75;
9105701;0.75;
9106401;0.75;
9107401;0.75;
9107801;0.75;
9108001;0.75;
9108201;0.75;
9111501;0.75;
9112201;0.70;
9112506;3.00;
9112602;0.50;
9112701;0.70;
9112702;0.50;
9112806;3.00;
9113001;0.75;
9113101;0.70;
9113102;0.50;
9118001;0.75;
9118301;0.70;
9118401;0.75;
9118601;0.75;
9119301;0.75;
9119601;0.75;
9119801;0.75;
9119901;0.75;
9120201;0.75;
9120301;0.75;
9120506;3.00;
9121201;0.75;
9121601;0.75;
9122101;0.75;
9122401;0.75;
9122501;0.75;
9122801;0.75;
9123001;0.75;
9123201;0.75;
9123401;0.75;
9123501;0.75;
9123701;0.75;
9124101;0.75;
9124301;0.75;
9124801;0.75;
9125106;3.00;
9125206;3.00;
9125701;0.75;
9126001;0.75;
9126201;0.75;
9126301;0.75;
9127001;0.75;
9127101;0.75;
9127301;0.75;
9128702;0.50;
9128802;0.50;
9128901;0.75;
9129002;0.50;
9129101;0.75;
9129202;0.50;
9129501;0.75;
9129701;0.75;
9130101;0.75;
9130501;0.75;
9130801;0.75;
9131001;0.75;
9132201;0.75;
9132505;1.50;
9132601;0.75;
9133406;1.50;
9133502;0.50;
9133601;0.70;
9133802;0.50;
9134001;0.75;
9134201;0.75;
9134301;0.75;
9134401;0.75;
9134506;1.50;
9134705;1.50;
9135001;0.75;
9135101;0.75;
9135201;0.75;
9135401;0.75;
9135501;0.75;
9135601;0.75;
9135701;0.70;
9135802;0.50;
9135901;0.75;
9136001;0.75;
9136301;0.75;
9137101;0.70;
9137701;0.75;
9138101;0.75;
9138301;0.75;
9138401;0.75;
9138501;0.75;
9138801;0.75;
9139202;0.50;
9139302;0.50;
9139501;0.75;
9139601;0.75;
9139806;3.00;
9139901;0.75;
9140001;0.70;
9140501;0.75;
9140601;0.75;
9140701;0.75;
9141001;0.75;
9149801;0.75;
9149901;0.75;
9150001;0.75;
9150101;0.75;
9150202;0.50;
9150301;0.70;
9150401;0.70;
9150501;0.75;
9150601;0.75;
9150801;0.75;
9151006;3.00;
9151301;0.75;
9151501;0.75;
9151601;0.75;
9151901;0.75;
9152101;0.75;
9152201;0.70;
9153501;0.75;
9153601;0.75;
9153901;0.75;
9154005;1.50;
9155201;0.75;
9155301;0.75;
9157801;0.75;
9162401;0.70;
9165001;0.75;
9169801;0.75;
9170501;0.75;
9172901;0.75;
9173001;0.75;
9176101;0.75;
9176301;0.75;
9176401;0.75;
9178401;0.75;
9178501;0.75;
9178601;0.75;
9178701;0.75;
9178801;0.75;
9180001;0.70;
9180107;5.00;
9180207;3.00;
9180301;0.75;
9180305;1.50;
9180401;0.75;
9180501;0.75;
9180701;0.75;
9180801;0.75;
9181501;0.75;
9181906;3.00;
9182001;0.75;
9182701;0.75;
9182806;2.00;
9182901;0.75;
9183001;0.75;
9183101;0.75;
9183201;0.75;
9184201;0.75;
9184301;0.75;
9184401;0.75;
9184902;0.38;
9185401;0.75;
9185501;0.70;
9185601;0.75;
9186401;0.75;
9186801;0.75;
9187401;0.75;
9187501;0.75;
9187601;0.75;
9188501;0.75;
9188701;0.75;
9188802;0.38;
9189401;0.70;
9189601;0.70;
9189801;0.75;
9189901;0.75;
9190001;0.75;
9190101;0.75;
9191101;0.75;
9191601;0.75;
9191701;0.75;
9191902;0.50;
9192002;0.40;
9192101;0.70;
9192701;0.75;
9192901;0.70;
9193101;0.70;
9193301;0.75;
9193601;0.75;
9195901;0.75;
9196001;0.75;
9196101;0.75;
9197501;0.75;
9197601;0.70;
9197701;0.75;
9197801;0.75;
9197901;0.75;
9198101;0.75;
9198201;0.75;
9198601;0.75;
9199401;0.75;
9199601;0.75;
9199801;0.75;
9199901;0.75;
9200001;0.75;
9200101;0.75;
9200201;0.75;
9200301;0.75;
9200401;0.75;
9200601;0.75;
9200701;0.75;
9200901;0.75;
9201001;0.75;
9201301;0.75;
9201401;0.75;
9201501;0.75;
9201601;0.75;
9201701;0.75;
9201801;0.75;
9201901;0.75;
9203301;0.75;
9203501;0.75;
9203701;0.75;
9203801;0.70;
9203901;0.70;
9204001;0.70;
9204201;0.75;
9204401;0.75;
9204601;0.75;
9204605;1.50;
9204901;0.62;
9205001;0.62;
9205201;0.75;
9206306;3.00;
9206406;3.00;
9206601;0.75;
9206701;0.75;
9206801;0.75;
9207401;0.75;
9207501;0.75;
9207701;0.75;
9207901;0.75;
9210301;0.70;
9210401;0.75;
9210901;0.75;
9211001;0.75;
9211101;0.75;
9211201;0.75;
9211401;0.75;
9211601;0.75;
9212401;0.75;
9212605;1.50;
9212701;0.75;
9212802;0.38;
9212901;0.75;
9213001;0.75;
9213201;0.75;
9213401;0.75;
9213402;0.38;
9213501;0.75;
9213801;0.75;
9214101;0.75;
9214401;0.75;
9214601;0.75;
9214701;0.75;
9215001;0.75;
9215101;0.75;
9215501;0.75;
9215701;0.75;
9216001;0.75;
9216201;0.75;
9216301;0.75;
9216601;0.75;
9216701;0.75;
9217001;0.75;
9217101;0.75;
9217501;0.75;
9217506;3.00;
9217606;3.00;
9219501;0.75;
9219601;0.75;
9219701;0.75;
9220101;0.75;
9220201;0.75;
9220601;0.75;
9220701;0.75;
9220801;0.75;
9221201;0.75;
9221301;0.75;
9221401;0.75;
9221501;0.75;
9221601;0.75;
9221701;0.75;
9221801;0.75;
9222601;0.75;
9222701;0.75;
9223202;0.50;
9223901;0.75;
9224001;0.75;
9224101;0.70;
9224201;0.70;
9224301;0.70;
9224401;0.70;
9224501;0.70;
9224601;0.70;
9225206;3.00;
9225901;0.75;
9226101;0.75;
9227501;0.75;
9228101;0.75;
9228201;0.75;
9228401;0.75;
9228801;0.75;
9229101;0.75;
9229201;0.75;
9229301;0.75;
9229701;0.75;
9229801;0.75;
9229901;0.75;
9230001;0.75;
9231401;0.75;
9231701;0.75;
9232301;0.75;
9232501;0.75;
9232901;0.75;
9233101;0.75;
9233302;0.50;
9234001;0.75;
9234101;0.75;
9234302;0.50;
9234701;0.75;
9235101;0.75;
9235401;0.75;
9235506;3.00;
9235802;0.33;
9236006;3.00;
9236301;0.75;
9236701;0.75;
9236801;0.75;
9236901;0.75;
9237101;0.75;
9237105;1.50;
9237301;0.75;
9237305;1.50;
9238001;0.75;
9238101;0.75;
9238201;0.75;
9238301;0.75;
9238501;0.75;
9238601;0.75;
9238701;0.75;
9238801;0.75;
9239301;0.75;
9239601;0.75;
9239901;0.75;
9240101;0.75;
9240301;0.75;
9240402;0.50;
9240701;0.75;
9240801;0.75;
9240901;0.75;
9240905;1.50;
9241002;0.50;
9241301;0.75;
9241501;0.75;
9241601;0.75;
9241701;0.75;
9241801;0.75;
9246802;0.50;
9249201;0.70;
9256501;0.75;
9256601;0.75;
9256701;0.75;
9257401;0.75;
9258201;0.75;
9261601;0.70;
9262001;0.75;
9262205;1.50;
9262901;0.75;
9264201;0.75;
9273502;0.50;
9273602;0.50;
9273701;0.75;
9273802;0.38;
9273901;0.75;
9274401;0.75;
9274501;0.75;
9274801;0.75;
9275301;0.75;
9275401;0.75;
9276101;0.75;
9276501;0.75;
9278301;0.75;
9278401;0.75;
9278701;0.75;
9279001;0.70;
9279201;0.75;
9280801;0.75;
9281801;0.75;
9282001;0.75;
9282201;0.75;
9282301;0.75;
9282401;0.75;
9282501;0.75;
9282601;0.75;
9282702;0.50;
9282801;0.75;
9283001;0.75;
9283101;0.75;
9283202;0.50;
9284101;0.75;
9284201;0.75;
9284706;3.00;
9284902;0.33;
9285002;0.33;
9285102;0.33;
9285201;0.75;
9285202;0.33;
9285302;0.33;
9285401;0.75;
9285501;0.75;
9285602;0.33;
9285701;0.75;
9286201;0.75;
9286301;0.75;
9288301;0.75;
9288402;0.50;
9289805;1.50;
9290305;1.50;
9291905;1.50;
9292007;3.00;
9292102;0.33;
9292202;0.38;
9292302;0.38;
9292402;0.50;
9292501;0.75;
9292601;0.75;
9292701;0.75;
9292801;0.75;
9292901;0.75;
9293001;0.75;
9293101;0.75;
9293701;0.75;
9295101;0.70;
9295201;0.70;
9295801;0.70;
9302602;0.33;
9302701;0.75;
9302801;0.75;
9303001;0.75;
9303201;0.75;
9303305;1.50;
9303401;0.75;
9303501;0.75;
9304401;0.75;
9304701;0.75;
9305101;0.75;
9307401;0.75;
